rating,title,text,timestamp,helpful_vote
1.0,Defective. Once again!,"It really bothers me that these sellers buy Apple returns and then sell them on Amazon. These were defective from the get go. Apple support direct us to return them. I wanted to exchange them, but Amazon does not have that option because they are not going to send me $200 AirPods in exchange for the $85 defective ones. I think I’m done with this crap.",1672011326005,0
5.0,Yes,Great buy. Lover these. Use all the time at work,1591411086133,0
5.0,Will buy again.,Nice. Love them.,1608334125975,0
5.0,Apple AirPods,My granddaughter had a pair and then lost them. She had me order this pair for her. She loves them.,1642183384471,0
1.0,Genuine Apple product but manufacture defect on arrival,"Got it last night, the package is original but the pod for right ear has no sound output, left ear works fine. If I remove the pod from right ear, left ear will be muted too, so it seems not fully dead, just won't output any sound. Also, it took forever to pair with iphone 14 pro max too. I switched from Android but now I really regret making the change.<br /><br />Update Dec.7 today I went to Apple store for warranty service as it's defect on arrival. It took another 30 minutes for Apple to confirm there is no sound output from right pod, then the lady and her manager said they can't swap with a new set, they can only offer a replacement for right pod because it was purchased from Amazon instead of Apple store, even though they confirm it is genuine apple product with manufacture defect. So I got an individual pod with not matching firmware version and hopefully it's not a refurbished one. Guess the Apple store on Amazon is not the same as in those in malls, Amazon shoppers be aware!",1670335722564,3
2.0,Question of case,Does this come with a charger wire for the case to be charged??,1579477674218,0
5.0,Happy with these,"I expected to not get the same sound quality out of these as the wired version since they are the same design and it's bluetooth.  But, along with my now HD audio Amazon music account (thank you Apple!) the music sounds great!  I like the integration with Siri so that she reads texts that come in and announces calls.  Double tap feature is configurable, like my left ear is stop/start and right ear is next track.  Also, if you take one out, whatever is playing, music or video stops and then starts when you pop it back in.  Additionally, I like this ""old"" design because those new squishy rubber tipped things never stay in my ears.  Battery life is pretty good.  I haven't measured it, but I can usually get away with all day with occasional listening.  Cons:<br /> sound is a little less bass heavy, but there still is some, definitely not ""tinny"".  Battery could be better, but I mean they are tiny.  Very little to complain about really, definitely happy with this purchase, I recommend them.",1628463570382,1
4.0,Sound quality could be better,I originally bought these for myself but ended up giving them to my daughter. They're very nice and convenient but the only reason why I give four stars is because I expected more sound quality than what I received. I went back to my 39.99 Sony headphones with extra Bass,1577323575184,0
4.0,Sound quality could be better,I originally bought these for myself but ended up giving them to my daughter. They're very nice and convenient but the only reason why I give four stars is because I expected more sound quality than what I received. I went back to my 39.99 Sony headphones with extra Bass,1577323575184,0
5.0,Love These Earbuds,These are the highest quality earbuds I have ever owned. I have owned a few sub one hundred dollar earbuds and these have much better quality sound reproduction. I have no issues getting them connected to my apple phone. They stay in my ears fine during my workout. Great investment!,1580378933242,0
4.0,2nd Pair,"There's not much bad to say. They work great, the pod charger thing is a a great idea.<br /><br />Problem is, with careful use, my last pair lasted about 14 months before they just died. That's way to short a life span.<br /><br />Still, when it comes to usage, it's better than anything like it. Sigh. I hate you Apple. Now take my money, damn you!",1624801027723,0
5.0,Apple products rule,Factory great price,1578351971488,0
2.0,Used them for a month and had a problem charging,I returned the product for a refund,1658427724279,0
5.0,Super,Nothing like Apple products,1655323067932,0
5.0,Amazing,"Love these! Can never go back to regular headphones. Totally worth the price, amazing quality. Charges super quickly and holds a charge for a long time which I love.",1595955127719,0
5.0,Good,Just like I expected,1581777655763,0
5.0,Genuinely Happy,Genuine Apple Airpods bought as a Mother's Day Gift for my mom and wife. They love them!,1591545150990,0
4.0,Works Great,Works great,1578533807278,0
5.0,Must have for anyone,"The sound quality is good. But the battery life and the charging capability is absolutely amazing. They are just perfect. No wires bothering you, they stay in good. Someone ask you a question you take one out it pauses the music. Take them out put them in the case and in 15 minutes you have fresh head phones. I haven’t charged the case in over a week and I’m still going strong. The way they are engineered is truly amazing.",1582858373188,1
2.0,one side is not connnect,one side is not connnect,1661017596637,1
5.0,Fantastic authentic Apple product.,Sound quality is excellent. Paired instantly with my iPhone 11. This technology is remarkable. I bought this from amazon warehouse. It was unopened in excellent condition. Works perfectly with my refurbished iPhone 11 from amazon which was also in excellent condition. Thanks,1599187543571,0
5.0,good &nice,good &nice,1675150036426,1
5.0,Just love it...,"What I always wanted, great sound & quality.",1616031204260,0
3.0,Didn't fit my ear securely,I liked the hands free aspect but unfortunately they just didn't conform to fit securely in my ears so I returned them.,1649036573400,0
5.0,Quality sound...,Bought for my husband and he loves them.  He only worries that they will fall out.,1580216024767,0
1.0,The ear pieces kept falling out of my ears.,They kept falling out of my ears.,1651896873362,0
5.0,great value,excellent,1577364087499,0
5.0,great value,excellent,1577364087499,0
2.0,Hype Not Hip,Keeps falling out; once in a supermarket a group of shoppers found it had rolled under a display. The short battery life and poor design reveals that the several china's owned are better even lacking Siri of Alexa sibilants.,1640493419773,0
5.0,Love these things,"These things are great. The sound is excellent. I can talk on the phone with my hands free and the sound quality is fine for both parties. I left my phone at the table and walked at least fifty feet without losing the signal. The earpieces’ charge lasts hours, and the case holds enough juice to recharge them multiple times. Recharge time is very fast. Nothing but positive comments on these.",1605721948874,0
